Symbol,Name,IndustryCode,Industry,Symbol_kor
TEM,Tempus AI Inc,56202010.0,생명 공학 및 의학 연구,템퍼스 AI
EXEL,Exelixis Inc,56202010.0,생명 공학 및 의학 연구,엑셀리시스
NOVT,Novanta Inc,57104010.0,전자 장비 및 부품,노밴타
SMMT,Summit Therapeutics Inc,56202010.0,생명 공학 및 의학 연구,서밋 테라퓨틱스 ADR
RRR,Red Rock Resorts Inc,53301030.0,카지노 및 도박,레드 락 리조트
BILI,Bilibili Inc ADR,57201030.0,온라인 서비스,빌리빌리 ADR
RMBS,Rambus Inc,57101010.0,반도체,램버스
CIGI,Colliers International Group Inc,60101020.0,부동산 서비스,콜리어스 인터내셔널 그룹
SAIC,Science Applications International Corp,57201010.0,IT 서비스 및 컨설팅,사이언스 어플리케이션스 인터내셔널
ONB,Old National Bancorp,55101010.0,은행,올드 내셔널 뱅코프
BECN,Beacon Roofing Supply Inc,53203020.0,건설 자재 및 비품,비컨 루핑 서플라이
ACHC,Acadia Healthcare Company Inc,56102010.0,의료 시설 및 서비스,아카디아 헬스케어
OLLI,Ollie's Bargain Outlet Holdings Inc,53402020.0,할인점,올리스 바겐 아웃렛 홀딩스
CWST,Casella Waste Systems Inc,52203010.0,환경 서비스 및 장비,카셀라 웨이스트 시스템즈
ALGM,Allegro Microsystems Inc,57101010.0,반도체,알레그로 마이크로시스템즈
SIGI,Selective Insurance Group Inc,55301020.0,손해보험,셀렉티브 인슈어런스 그룹
NVMI,Nova Ltd,57101010.0,반도체,노바 메저링 인스트루먼츠
TLN,Talen Energy Corp,59101020.0,민자 발전 사업,탈렌 에너지
GLBE,Global-E Online Ltd,57201030.0,온라인 서비스,글로벌-E 온라인
NXST,Nexstar Media Group Inc,53302020.0,방송,넥스타 미디어 그룹
KRYS,Krystal Biotech Inc,56202010.0,생명 공학 및 의학 연구,크리스탈 바이오텍
VERX,Vertex Inc,57201020.0,소프트웨어,버텍스
MASI,Masimo Corp,56101020.0,"의료 장비, 물품 및 유통",마시모
FRPT,Freshpet Inc,54102020.0,식품 가공,프레시펫
MAT,Mattel Inc,53205010.0,장난감 및 어린이 제품,마텔
VKTX,Viking Therapeutics Inc,56202010.0,생명 공학 및 의학 연구,바이킹 테라퓨틱스
REYN,Reynolds Consumer Products Inc,54201010.0,가정용 제품,레이놀드 컨슈머 프라덕츠
MDGL,Madrigal Pharmaceuticals Inc,56202010.0,생명 공학 및 의학 연구,매드리갈 파마슈티컬스
COOP,Mr Cooper Group Inc,55101030.0,소비자 대출,미스터쿠퍼 그룹
XRAY,DENTSPLY SIRONA Inc,56101020.0,"의료 장비, 물품 및 유통",덴츠플라이 시로나
BCPC,Balchem Corp,51101030.0,특수 화학제,발켐
EXLS,Exlservice Holdings Inc,52203040.0,경영 지원 서비스,엑슬서비스 홀딩스
VRNS,Varonis Systems Inc,57201020.0,소프트웨어,바로니스 시스템즈
SATS,EchoStar Corp,57401020.0,무선 통신 서비스,에코스타
NWS,News Corp Class B,53302040.0,소비자 출판,뉴스 코퍼레이션 Class B
RCM,R1 RCM Inc,56102010.0,의료 시설 및 서비스,R1 Rcm
STEP,StepStone Group Inc,55102020.0,투자 관리 및 펀드 운영,스텝스톤 그룹
QLYS,Qualys Inc,57201010.0,IT 서비스 및 컨설팅,퀄리스
SRCL,Stericycle Inc,52203010.0,환경 서비스 및 장비,스테리사이클
TENB,Tenable Holdings Inc,57201020.0,소프트웨어,테너블 홀딩스
OPCH,Option Care Health Inc,56102010.0,의료 시설 및 서비스,옵션 케어 헬스
CVLT,Commvault Systems Inc,57201020.0,소프트웨어,컴볼트 시스템즈
EXPO,Exponent Inc,52203040.0,경영 지원 서비스,엑스포넌트
OZK,Bank Ozk,55101010.0,은행,뱅크 오즈크
ACT,Enact Holdings Inc,55301020.0,손해보험,인액트 홀딩스
LANC,Lancaster Colony Corp,54102020.0,식품 가공,랭커스터 콜로니
DOOO,BRP Inc,53205020.0,오락용 제품,BRP
BBIO,BridgeBio Pharma Inc,56201040.0,제약,브릿지바이오 파머
NUVL,Nuvalent Inc,56202010.0,생명 공학 및 의학 연구,뉴베일런트
SLM,SLM Corp,55101030.0,소비자 대출,SLM
LYFT,Lyft Inc,57201030.0,온라인 서비스,리프트
CRSP,CRISPR Therapeutics AG,56202010.0,생명 공학 및 의학 연구,크리스퍼 테라퓨틱스
CAMT,Camtek Ltd,57101020.0,반도체 장비 및 테스트,캠텍
ESGR,Enstar Group Ltd,55301050.0,재보험,엔스타 그룹
LSXMK,Liberty Media Liberty SiriusXM Ord Shs Series C,53302020.0,방송,리버티 미디어 시리우스 XM 시리즈 C
PEGA,Pegasystems Inc,57201020.0,소프트웨어,페가시스템즈
UBSI,United Bankshares Inc,55101010.0,은행,유나이티드 뱅크셰어스(Nasdaq GS)
VRRM,Verra Mobility Corp,52203040.0,경영 지원 서비스,베라 모빌리티
MMSI,Merit Medical Systems Inc,56101020.0,"의료 장비, 물품 및 유통",메리트 메디컬 시스템즈
CRDO,Credo Technology Group Holding Ltd,57101010.0,반도체,크레도 테크놀로지 그룹 홀딩
FRHC,Freedom Holding Corp,55102010.0,투자 은행 및 중개 서비스,프리덤 홀딩
FFIN,First Financial Bankshares Inc,55101010.0,은행,퍼스트 파이낸셜 뱅크셰어스
FCFS,Firstcash Holdings Inc,55101030.0,소비자 대출,퍼스트캐쉬 홀딩스
COLB,Columbia Banking System Inc,55101010.0,은행,컬럼비아 뱅킹 시스템
EEFT,Euronet Worldwide Inc,52203040.0,경영 지원 서비스,유로넷 월드와이드
TMDX,Transmedics Group Inc,56101010.0,첨단 의료 장비 및 기술,트랜스메딕스 그룹
AVT,Avnet Inc,57104010.0,전자 장비 및 부품,에이브이넷
CRVL,CorVel Corp,56102010.0,의료 시설 및 서비스,코벨
FIZZ,National Beverage Corp,54101030.0,무알콜 음료,내셔널 베버리지
LOT,Lotus Technology Inc ADR,53101010.0,자동차 및 트럭 제조,로터스 테크놀로지 ADR
BWIN,Baldwin Insurance Group Inc,55301010.0,복합보험 및 중개인,볼드윈 인슈어런스 그룹
FELE,Franklin Electric Co Inc,52102010.0,산업용 기계 및 장비,프랭클린 일렉트릭
APLS,Apellis Pharmaceuticals Inc,56201040.0,제약,아펠리스 파머수티컬스
RNA,Avidity Biosciences Inc,56201040.0,제약,에비디티 바이오사이언스
COLM,Columbia Sportswear Co,53202020.0,의류 및 액세서리,컬럼비아 스포츠웨어
PI,Impinj Inc,57101010.0,반도체,임핀지
ITRI,Itron Inc,57104010.0,전자 장비 및 부품,아이트론
UMBF,UMB Financial Corp,55101010.0,은행,UMB 파이낸셜
BGC,Bgc Group Inc,55102010.0,투자 은행 및 중개 서비스,Bgc 그룹
AVAV,AeroVironment Inc,52101010.0,항공우주 및 방위,에어로바이런먼트
RDNT,RadNet Inc,56102010.0,의료 시설 및 서비스,래드넷
CSWI,CSW Industrials Inc,52201020.0,건설 및 엔지니어링,CSW 인더스트리얼스
CNXC,Concentrix Corp,52203040.0,경영 지원 서비스,콘센트릭스
FORM,FormFactor Inc,57101020.0,반도체 장비 및 테스트,폼팩터
ACLS,Axcelis Technologies Inc,57101020.0,반도체 장비 및 테스트,액셀리스 테크놀로지스
FIVE,Five Below Inc,53402010.0,백화점,파이브 빌로우
NFE,New Fortress Energy Inc,59102010.0,천연가스 유틸리티,뉴 포트리스 에너지
HWC,Hancock Whitney Corp,55101010.0,은행,핸콕 휘트니
NVEI,Nuvei Corp,52203040.0,경영 지원 서비스,뉴베이
TSEM,Tower Semiconductor Ltd,57101010.0,반도체,타워 세미컨덕터
LOPE,Grand Canyon Education Inc,63101010.0,기타 교육 서비스 제공,그랜드 캐년 에듀케이션
ZI,Zoominfo Technologies Inc,57201010.0,IT 서비스 및 컨설팅,줌인포 테크놀로지스
ACIW,ACI Worldwide Inc,57301010.0,핀테크,ACI 월드와이드
PTEN,Patterson-UTI Energy Inc,50103010.0,오일 및 가스 시추,패터슨-UTI 에너지
CLSK,CleanSpark Inc,57301030.0,블록 체인 및 암호화폐,클린스파크
SBNY,Signature Bank,55101010.0,은행,SBNY
IMVT,Immunovant Inc,56202010.0,생명 공학 및 의학 연구,이뮤노반트
IAC,IAC Inc,57201030.0,온라인 서비스,IAC
TIGO,Millicom International Cellular SA,57401020.0,무선 통신 서비스,밀리콤 인터내셔널 셀룰러
URBN,Urban Outfitters Inc,53403040.0,의류 및 액세서리 소매,어반 아웃피터스
POWI,Power Integrations Inc,57101010.0,반도체,파워 인티그레이션
PECO,Phillips Edison & Co Inc,60102020.0,상업용 REITs,필립스 에디슨 & 코
AEIS,Advanced Energy Industries Inc,52102030.0,전기 부품 및 장비,어드밴스드 에너지 인더스트리스
CRNX,Crinetics Pharmaceuticals Inc,56202010.0,생명 공학 및 의학 연구,크리네틱스 파머슈티컬스
IBRX,Immunitybio Inc,56202010.0,생명 공학 및 의학 연구,이뮤니티바이오
STNE,StoneCo Ltd,57301010.0,핀테크,스톤코
BRZE,Braze Inc,57201020.0,소프트웨어,브레이즈
ALKS,Alkermes Plc,56202010.0,생명 공학 및 의학 연구,앨커미스
ASO,Academy Sports and Outdoors Inc,53403040.0,의류 및 액세서리 소매,아카데미 스포츠 앤 아웃도어스
IPGP,IPG Photonics Corp,57104010.0,전자 장비 및 부품,IPG 포토닉스
IBOC,International Bancshares Corp,55101010.0,은행,인터내셔널 뱅크셰어즈
DYN,Dyne Therapeutics Inc,56202010.0,생명 공학 및 의학 연구,다인 테라퓨틱스
GBDC,Golub Capital BDC Inc,55102020.0,투자 관리 및 펀드 운영,골럽 캐피탈 BDC
RARE,Ultragenyx Pharmaceutical Inc,56202010.0,생명 공학 및 의학 연구,울트라제닉스 파마슈티컬
FROG,Jfrog Ltd,57201020.0,소프트웨어,제이프로그
VLY,Valley National Bancorp,55101010.0,은행,밸리 내셔널 뱅코프
ABCB,Ameris Bancorp,55101010.0,은행,아메리스 뱅코프
OMAB,Grupo Aeroportuario del Centro Norte SAB de CV ADR,52407010.0,공항 운영 및 서비스,그루포 에어로포르투아리오 센트로노테 ADR
IPAR,Inter Parfums Inc,54201020.0,개인 생활 필수 용품,인터 퍼퓸
FRSH,Freshworks Inc,57201020.0,소프트웨어,프레시웍스
SANM,Sanmina Corp,57104010.0,전자 장비 및 부품,산미나
BLKB,Blackbaud Inc,57201020.0,소프트웨어,블랙보드
CAR,Avis Budget Group Inc,52406020.0,지상 및 해상 여객 운송,에이비스 버짓 그룹
GH,Guardant Health Inc,56202010.0,생명 공학 및 의학 연구,가단트 헬쓰
AXSM,Axsome Therapeutics Inc,56201040.0,제약,액섬 테라퓨틱스
OTTR,Otter Tail Corp,59101010.0,전력 유틸리티,오터 테일
PAGP,Plains GP Holdings Limited Partner Interests Units Class A,50103030.0,오일 및 가스 수송 서비스,Plains GP Holdings Limited Partner Interests Units Class A
LITE,Lumentum Holdings Inc,57102010.0,통신 및 네트워킹,루멘텀 홀딩스
TFSL,TFS Financial Corp,55101010.0,은행,TFS 파이낸셜
SBRA,Sabra Health Care REIT Inc,60102040.0,특수 REITs,사브라 헬스케어 리츠
DIOD,Diodes Inc,57101010.0,반도체,다이오즈
MRUS,Merus NV,56202010.0,생명 공학 및 의학 연구,메루스
NEOG,Neogen Corp,56101020.0,"의료 장비, 물품 및 유통",니오젠
SLAB,Silicon Laboratories Inc,57101010.0,반도체,실리콘 래보라토리스
RUN,Sunrun Inc,50201010.0,재생 가능 에너지 장비 및 서비스,선런
NCNO,nCino Inc,57201020.0,소프트웨어,엔씨노
SHC,Sotera Health Co,56102010.0,의료 시설 및 서비스,소테라 헬스
WEN,Wendy's Co,53301020.0,레스토랑 및 바,웬디스
WAY,Waystar Holding Corp,57201020.0,소프트웨어,웨이스타 홀딩
SYNA,Synaptics Inc,57101010.0,반도체,시냅틱스
SMPL,Simply Good Foods Co,54102020.0,식품 가공,더 심플리 굿 푸드
ALVO,Alvotech SA,56202010.0,생명 공학 및 의학 연구,알보테크
SITM,SiTime Corp,57101010.0,반도체,Si타임
RIOT,Riot Platforms Inc,57301030.0,블록 체인 및 암호화폐,라이엇 플랫폼즈
ARWR,Arrowhead Pharmaceuticals Inc,56202010.0,생명 공학 및 의학 연구,애로우헤드 파마슈티컬스
STRL,Sterling Infrastructure Inc,52201020.0,건설 및 엔지니어링,스털링 인프라스트럭처
SGRY,Surgery Partners Inc,56102010.0,의료 시설 및 서비스,서저리 파트너스
VIRT,Virtu Financial Inc,55102010.0,투자 은행 및 중개 서비스,버투 파이낸셜
PRCT,Procept Biorobotics Corp,56101020.0,"의료 장비, 물품 및 유통",프로셉트 바이오로보틱스
LBTYK,Liberty Global Ltd Class C,57401010.0,통합 통신 서비스,리버티 글로벌 Class C
FULT,Fulton Financial Corp,55101010.0,은행,풀턴 파이낸셜
GLNG,Golar LNG Ltd,50103030.0,오일 및 가스 수송 서비스,골라 LNG
TRMD,Torm PLC,50103030.0,오일 및 가스 수송 서비스,톰
UCBI,United Community Banks Inc,55101010.0,은행,유나이티드 커뮤니티 뱅크
MEOH,Methanex Corp,51101010.0,상품 화학,메타넥스
ACLX,Arcellx Inc,56202010.0,생명 공학 및 의학 연구,아르셀엑스
GT,Goodyear Tire & Rubber Co,53101030.0,타이어 및 고무 제품,굿이어 타이어 & 러버
AXNX,Axonics Inc,56101020.0,"의료 장비, 물품 및 유통",악소닉스
ALRM,Alarm.com Holdings Inc,57201020.0,소프트웨어,알람닷컴 홀딩스
CORT,Corcept Therapeutics Inc,56201040.0,제약,코셉트 테라퓨틱스
ASTS,AST SpaceMobile Inc,57401020.0,무선 통신 서비스,AST 스페이스모바일
FIVN,Five9 Inc,57201020.0,소프트웨어,파이브나인
WDFC,WD-40 Co,54201010.0,가정용 제품,WD-40 코
SRAD,Sportradar Group AG,57201020.0,소프트웨어,스포츠레이더 그룹
TGTX,TG Therapeutics Inc,56202010.0,생명 공학 및 의학 연구,TG 테라퓨틱스
NARI,Inari Medical Inc,56101020.0,"의료 장비, 물품 및 유통",이나리 메디컬
PCH,Potlatchdeltic Corp,60102040.0,특수 REITs,포틀래치델틱
VCTR,Victory Capital Holdings Inc,55102020.0,투자 관리 및 펀드 운영,빅토리 캐피털 홀딩스
SKYW,SkyWest Inc,52406010.0,항공사,스카이웨스트
IDYA,IDEAYA Biosciences Inc,56202010.0,생명 공학 및 의학 연구,아이디야 바이오사이언스
WSFS,WSFS Financial Corp,55101010.0,은행,WSFS 파이낸셜
HCM,HUTCHMED (China) Ltd ADR,56201040.0,제약,허치메드 (차이나) ADR
FIBK,First Interstate Bancsystem Inc,55101010.0,은행,퍼스트 인터스테이트 뱅크시스템
TCBI,Texas Capital Bancshares Inc,55101010.0,은행,텍사스 캐피털 뱅크셰어스
CVCO,Cavco Industries Inc,53203010.0,주택 건설,카브코 인더스트리스
BANF,BancFirst Corp,55101010.0,은행,뱅크퍼스트
LBTYA,Liberty Global Ltd Class A,57401010.0,통합 통신 서비스,리버티 글로벌 Class A
NWE,NorthWestern Energy Group Inc,59101010.0,전력 유틸리티,노스웨스턴 에너지 그룹
JJSF,J & J Snack Foods Corp,54102020.0,식품 가공,제이 앤 제이 스낵 푸즈
DNLI,Denali Therapeutics Inc,56202010.0,생명 공학 및 의학 연구,디날리 테라퓨틱스
GGAL,Grupo Financiero Galicia SA ADR,55101010.0,은행,그루포 피난시에로 갈리시아 ADR
TWST,Twist Bioscience Corp,56201040.0,제약,트위스트 바이오사이언스
PLXS,Plexus Corp,57104010.0,전자 장비 및 부품,플렉서스
KTOS,Kratos Defense and Security Solutions Inc,52101010.0,항공우주 및 방위,크라토스 디펜스 & 시큐리티 솔
IRDM,Iridium Communications Inc,57401020.0,무선 통신 서비스,이리디움 커뮤니케이션스
SHOO,Steven Madden Ltd,53202030.0,제화,스티븐 매든
CCOI,Cogent Communications Holdings Inc,57401010.0,통합 통신 서비스,코젠트 커뮤니케이션스 홀딩스
ARLP,Alliance Resource Partners Units,50101010.0,석탄,Alliance Resource Partners Units
IOSP,Innospec Inc,51101030.0,특수 화학제,이노스펙
CALM,Cal-Maine Foods Inc,54102010.0,어업 및 농업,칼 메인 푸즈
AMED,Amedisys Inc,56102010.0,의료 시설 및 서비스,아메디시스
DORM,Dorman Products Inc,53101020.0,"자동차, 트럭 및 오토바이 부품",도먼 프로덕츠
ALKT,Alkami Technology Inc,57201010.0,IT 서비스 및 컨설팅,알카미 테크놀로지
XENE,Xenon Pharmaceuticals Inc,56202010.0,생명 공학 및 의학 연구,제논 파마슈티컬
RYTM,Rhythm Pharmaceuticals Inc,56202010.0,생명 공학 및 의학 연구,리듬 파머수티컬스
VC,Visteon Corp,53101020.0,"자동차, 트럭 및 오토바이 부품",비스티온
ZG,Zillow Group Inc Class A,60101020.0,부동산 서비스,질로우 그룹 Class A
IRTC,iRhythm Technologies Inc,56101010.0,첨단 의료 장비 및 기술,아이리듬 테크놀로지스
FOLD,Amicus Therapeutics Inc,56202010.0,생명 공학 및 의학 연구,아미쿠스 테라퓨틱스
ICUI,ICU Medical Inc,56101020.0,"의료 장비, 물품 및 유통",ICU 메디컬
ACVA,ACV Auctions Inc,57201030.0,온라인 서비스,ACV 옥션즈
ADMA,ADMA Biologics Inc,56201040.0,제약,ADMA 바이오로직스
FLNC,Fluence Energy Inc,52102030.0,전기 부품 및 장비,플루언스 에너지
ROAD,Construction Partners Inc,52201020.0,건설 및 엔지니어링,컨스트럭션 파트너스
MLTX,MoonLake Immunotherapeutics,56202010.0,생명 공학 및 의학 연구,문레이크 이뮤노테라퓨틱스
IESC,IES Holdings Inc,52201020.0,건설 및 엔지니어링,IES 홀딩스
FHB,First Hawaiian Inc,55101010.0,은행,퍼스트 하와이안
CATY,Cathay General Bancorp,55101010.0,은행,캐세이 제너럴 뱅코프
IDCC,InterDigital Inc,57102010.0,통신 및 네트워킹,인터디지털
GDRX,GoodRx Holdings Inc,57201030.0,온라인 서비스,굿알엑스 홀딩스
MGEE,MGE Energy Inc,59101010.0,전력 유틸리티,MGE 에너지
NMIH,NMI Holdings Inc,55301020.0,손해보험,NMI 홀딩스
ACAD,ACADIA Pharmaceuticals Inc,56202010.0,생명 공학 및 의학 연구,아카디아 파마슈티컬스
QFIN,Qifu Technology Inc ADR,55101030.0,소비자 대출,치푸 테크놀로지 ADR
RUSHA,Rush Enterprises Inc Class A,53403010.0,"자동차 차량, 부품 및 서비스 소매",러시 엔터프라이즈 Class A
BHF,Brighthouse Financial Inc,55301010.0,복합보험 및 중개인,브라이트하우스 파이낸셜
AZTA,Azenta Inc,56202010.0,생명 공학 및 의학 연구,아젠타
INTR,Inter & Co Inc,55101010.0,은행,인터 앤 코
EBC,Eastern Bankshares Inc,55101010.0,은행,이스턴 뱅크셰어스
PENN,PENN Entertainment Inc,53301030.0,카지노 및 도박,펜 엔터테인먼트
BL,Blackline Inc,57201020.0,소프트웨어,블랙라인
PLTK,Playtika Holding Corp,57201030.0,온라인 서비스,플레이티카 홀딩
ENVX,Enovix Corp,52102030.0,전기 부품 및 장비,이노빅스
AGYS,Agilysys Inc,57201020.0,소프트웨어,어질리시스
TNDM,Tandem Diabetes Care Inc,56101020.0,"의료 장비, 물품 및 유통",탠덤 다이어비츠 케어
LIVN,LivaNova PLC,56101020.0,"의료 장비, 물품 및 유통",리바노바
STRA,Strategic Education Inc,63101010.0,기타 교육 서비스 제공,스트래티직 에듀케이션
FTDR,Frontdoor Inc,54201030.0,개인 서비스,프론트도어
MQ,Marqeta Inc,57301010.0,핀테크,마케타
SWTX,SpringWorks Therapeutics Inc,56202010.0,생명 공학 및 의학 연구,스프링웍스 테라퓨틱스
APGE,Apogee Therapeutics Inc,56202010.0,생명 공학 및 의학 연구,아포지 테라퓨틱스
KYMR,Kymera Therapeutics Inc,56202010.0,생명 공학 및 의학 연구,키메라 테라퓨틱스
HUBG,Hub Group Inc,52405030.0,지상 화물 및 물류,허브 그룹
